               15386956.58     4994070.43   27
               15387205.36     4993895.45   27
               15387451.54     4993715.50   27
               15387696.52     4993532.95   27
               15387941.69     4993350.19   27
               15388188.43     4993169.60   27
               15388438.12     4992993.55   27
               15388692.16     4992824.42   27
               15388949.83     4992664.75   27
               15389211.54     4992512.02   27
               15389475.82     4992363.86   27
               15389741.22     4992217.95   27
               15390006.28     4992071.92   27
               15390269.55     4991923.44   27
               15390529.57     4991770.15   27
               15390784.88     4991609.70   27
               15391044.49     4991433.34   27
               15391298.46     4991248.57   27
               15391548.04     4991057.19   27
               15391794.45     4990860.99   27
               15392038.91     4990661.76   27
               15392282.67     4990461.29   27
               15392526.95     4990261.38   27
               15392772.98     4990063.82   27
               15393022.00     4989870.40   27
               15393275.23     4989682.91   27
               15393532.21     4989503.36   27
               15393793.09     4989329.64   27
               15394056.63     4989159.77   27
               15394321.59     4988991.77   27
               15381011.85     4988761.40   28
               15381265.34     4988755.13   28
               15381518.61     4988748.11   28
               15381771.51     4988739.59   28
               15382023.88     4988728.79   28
               15382275.56     4988714.94   28
               15382526.38     4988697.28   28
               15382776.19     4988675.03   28
               15383024.82     4988647.44   28
               15383272.13     4988613.72   28
               15383517.94     4988573.12   28
               15383762.10     4988524.87   28
               15384004.45     4988468.19   28
               15384268.11     4988395.77   28
               15384529.39     4988313.45   28
               15384788.44     4988222.30   28
               15385045.40     4988123.43   28
               15385300.42     4988017.90   28
               15385553.65     4987906.82   28
               15385805.23     4987791.27   28
               15386055.32     4987672.34   28
               15386307.91     4987548.75   28
               15386558.13     4987421.72   28
               15386805.23     4987290.06   28
               15387048.46     4987152.60   28
               15387287.04     4987008.15   28
               15387520.23     4986855.55   28
               15387785.95     4986665.56   28
               15388044.67     4986465.43   28
               15388298.19     4986257.67   28
               15388548.30     4986044.79   28
               15388796.79     4985829.32   28
               15381681.52     4985829.32   29
               15381933.32     4985871.14   29
               15382185.15     4985912.33   29
               15382437.12     4985952.27   29
               15382689.34     4985990.31   29
               15382941.91     4986025.83   29
               15383194.93     4986058.20   29
               15383448.52     4986086.78   29
               15383702.78     4986110.94   29
               15383957.81     4986130.05   29
               15384213.72     4986143.47   29
               15384449.18     4986150.12   29
               15384684.72     4986150.21   29
               15384919.74     4986142.47   29
               15385153.66     4986125.65   29
               15385385.89     4986098.48   29
               15385615.85     4986059.70   29
               15385855.24     4986005.45   29
               15386091.73     4985938.96   29
               15386325.82     4985862.26   29
               15386558.01     4985777.41   29
               15386788.80     4985686.42   29
               15387018.69     4985591.35   29
               15387248.17     4985494.22   29
               15390408.19     4988803.28   30
               15390159.16     4988878.20   30
               15389909.67     4988950.10   30
               15389659.14     4989015.95   30
               15389406.97     4989072.74   30
               15389152.56     4989117.44   30
               15388904.98     4989146.81   30
               15388655.61     4989162.76   30
               15388405.09     4989165.89   30
               15388154.06     4989156.83   30
               15387903.15     4989136.18   30
               15387652.98     4989104.55   30
               15387404.20     4989062.55   30
               15387157.44     4989010.79   30
               15386913.34     4988949.89   30
               15386659.16     4988876.44   30
               15386408.33     4988794.67   30
               15386160.36     4988705.78   30
               15385914.75     4988610.94   30
               15385671.03     4988511.34   30
               15385428.68     4988408.19   30
               15385187.23     4988302.65   30
               15384946.17     4988195.92   30
               15388671.23     4987902.72   31
               15388920.97     4987907.31   31
               15389170.66     4987912.08   31
               15389420.28     4987917.19   31
               15389669.84     4987922.82   31
               15389919.33     4987929.15   31
               15390168.75     4987936.34   31
               15390418.11     4987944.57   31
               15390667.39     4987954.01   31
               15390916.61     4987964.85   31
               15391165.76     4987977.25   31
               15391414.83     4987991.38   31
               15391663.83     4988007.43   31
               15391904.94     4988024.91   31
               15392145.88     4988044.14   31
               15392386.68     4988064.93   31
               15392627.35     4988087.08   31
               15392867.94     4988110.41   31
               15393108.47     4988134.71   31
               15393348.95     4988159.80   31
               15393589.43     4988185.47   31
               15393829.93     4988211.54   31
               15394070.46     4988237.81   31
               15391768.46     4989159.32   32
               15393526.35     4988991.77   32
               15396581.74     4987609.51   33
               15396614.39     4987859.02   33
               15396647.42     4988108.39   33
               15396681.20     4988357.58   33
               15396716.10     4988606.54   33
               15396752.53     4988855.22   33
               15396790.85     4989103.58   33
               15396831.45     4989351.56   33
               15396874.72     4989599.13   33
               15396920.66     4989844.94   33
               15396969.25     4990090.19   33
               15397020.17     4990334.98   33
               15397073.09     4990579.37   33
               15397127.67     4990823.45   33
               15397183.59     4991067.29   33
               15397240.51     4991310.97   33
               15397298.10     4991554.58   33
               15397356.04     4991798.19   33
               15399417.38     4988017.91   34
               15399535.33     4988406.25   34
               15399653.65     4988794.33   34
               15399772.79     4989182.08   34
               15399893.16     4989569.42   34
               15400015.21     4989956.30   34
               15400139.37     4990342.63   34
               15400256.48     4990699.82   34
               15400375.32     4991056.32   34
               15400495.57     4991412.30   34
               15400616.88     4991767.93   34
               15400738.93     4992123.39   34
               15400861.36     4992478.86   34
               15405067.74     4990248.38   35
               15404727.45     4990288.31   35
               15404387.28     4990327.70   35
               15404047.21     4990365.97   35
               15403707.22     4990402.54   35
               15403367.27     4990436.84   35
               15403027.33     4990468.29   35
               15402668.49     4990496.90   35
               15402308.95     4990515.72   35
